"COU","Country","POL","Pollutant","VAR","Variable","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14182.54,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13824.71,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13671.6,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14078.64,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14455.67,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,13717.7,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,14837.94,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15533.34,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,15580.52,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16002.33,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16837.69,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17116.33,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17565.42,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16538.91,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18032.93,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18093.91,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18008.88,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16587.02,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16870,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17266.46,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17149.19,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17829.27,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18037.35,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16979.99,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17319.9,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16757.11,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16734.45,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18236.68,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,17209.69,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16727.65,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,16274.31,,
"AUS","Australia","N2O","Nitrous oxide","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,18060.12,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1193.65,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1193.65,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1116.99,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1533.14,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,861.51,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,862.28,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,255.36,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,426.82,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,607.02,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,904.92,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1150.49,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1547.72,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1939.88,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2431.44,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2925.33,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,3699.51,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4108.71,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4706.38,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,5286.32,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6141.55,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,6735.33,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7409.83,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,7816.42,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8187.26,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,8837.37,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9343.46,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9705.24,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9922.29,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,9891.61,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10688.48,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,10949.19,,
"AUS","Australia","HFC","Hydrofluorocarbons","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,11405.41,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4143.53,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4146.89,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,4140.18,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,2981.97,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1946.68,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1376.83,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1268.5,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1104.59,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1493.46,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1024.47,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1157.58,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1620.61,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1553.82,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1514.57,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1541.43,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2005","2005","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,1611.45,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2006","2006","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,617.94,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2007","2007","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,524.06,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2008","2008","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,399.8,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2009","2009","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,322.43,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2010","2010","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,254.73,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2011","2011","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,270.9,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2012","2012","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,265.13,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2013","2013","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,172.62,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2014","2014","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,173.11,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2015","2015","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,154.06,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2016","2016","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,202.25,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2017","2017","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,182.65,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2018","2018","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,212.24,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2019","2019","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,273.5,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2020","2020","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,243.12,,
"AUS","Australia","PFC","Perfluorocarbons","TOTAL","Total emissions excluding LULUCF","2021","2021","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,291.48,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1990","1990","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,227.33,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1991","1991","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,246.69,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1992","1992","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,266.04,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1993","1993","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,285.37,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1994","1994","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,304.68,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1995","1995","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,325.92,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1996","1996","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,297.97,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1997","1997","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,274.96,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1998","1998","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,247.58,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","1999","1999","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,217.78,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2000","2000","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,218.95,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2001","2001","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,225.51,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2002","2002","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,232.01,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2003","2003","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,236.15,,
"AUS","Australia","SF6","Sulphur hexafluoride","TOTAL","Total emissions excluding LULUCF","2004","2004","T_CO2_EQVT","Tonnes of CO2 equivalent","3","Thousands",,,237.75,,
